user_id,num_books_rated,gutenberg_ids,goodreads_book_keys,ratings
422740,9,2554;15;105;1342;1112;64317;6362;1106;120,"crime and punishment||dostoyevsky, fyodor;mobydick or the whale||melville, herman;persuasion||austen, jane;pride and prejudice||austen, jane;romeo and juliet||shakespeare, william;the great gatsby||fitzgerald, f. scott (francis scott);three soldiers||dos passos, john;titus andronicus||shakespeare, william;treasure island||stevenson, robert louis",4.0;3.0;4.0;4.0;2.0;5.0;4.0;3.0;4.0
422744,10,1113;7469;158;72504;14489;105;1661;28054;1622;66057,"a midsummer nights dream||shakespeare, william;daniel deronda||eliot, george;emma||austen, jane;finders keepers||marlowe, stephen;nightfall||pryde, anthony;persuasion||austen, jane;the adventures of sherlock holmes||doyle, arthur conan;the brothers karamazov||dostoyevsky, fyodor;the law and the lady||collins, wilkie;the tale of genji||murasaki shikibu",3.0;5.0;3.0;4.0;4.0;5.0;3.0;5.0;4.0;4.0
422847,13,9696;4217;8809;23077;943;49372;105;28054;174;35;120;1123;9182,"a christmas carol||dickens, charles;a portrait of the artist as a young man||joyce, james;aesops fables||aesop;jane eyre||brontã«, charlotte;misalliance||shaw, bernard;ninetythree||hugo, victor;persuasion||austen, jane;the brothers karamazov||dostoyevsky, fyodor;the picture of dorian gray||wilde, oscar;the time machine||wells, h. g. (herbert george);treasure island||stevenson, robert louis;twelfth night||shakespeare, william;villette||brontã«, charlotte",3.0;3.0;3.0;3.0;2.0;3.0;4.0;5.0;3.0;4.0;4.0;4.0;3.0
422849,10,12704;1122;5658;1342;161;2500;456;113;15575;1107,"briar rose||grimm, jacob;hamlet||shakespeare, william;lord jim||conrad, joseph;pride and prejudice||austen, jane;sense and sensibility||austen, jane;siddhartha||hesse, hermann;the door in the wall and other stories||wells, h. g. (herbert george);the secret garden||burnett, frances hodgson;the tale of samuel whiskers or the rolypoly pudding||potter, beatrix;the taming of the shrew||shakespeare, william",4.0;4.0;4.0;5.0;4.0;3.0;3.0;4.0;3.0;5.0
422852,11,1113;1254;996;35860;1126;1342;28054;33066;66057;70361;768,"a midsummer nights dream||shakespeare, william;cyrano de bergerac||rostand, edmond;don quixote||cervantes saavedra, miguel de;essays||benson, arthur christopher;measure for measure||shakespeare, william;pride and prejudice||austen, jane;the brothers karamazov||dostoyevsky, fyodor;the garden of eden||brand, max;the tale of genji||murasaki shikibu;the terror||coppel, alfred;wuthering heights||brontã«, emily",4.0;4.0;4.0;5.0;1.0;4.0;5.0;4.0;5.0;4.0;3.6666666666666665
422865,8,1448;4081;70440;28054;696;12349;26274;120,"heidi||spyri, johanna;the alchemist||jonson, ben;the awakening||bordeaux, henry;the brothers karamazov||dostoyevsky, fyodor;the castle of otranto||walpole, horace;the secret city||walpole, hugh;the swiss family robinson||wyss, johann david;treasure island||stevenson, robert louis",2.0;3.0;2.0;4.0;3.0;2.0;3.0;4.0
422875,17,1626;10523;1399;345;27;48513;2413;1112;7517;70440;61429;1155;72855;120;1123;4300;203,"after dark||collins, wilkie;alcestis||euripides;anna karenina||tolstoy, leo;dracula||stoker, bram;far from the madding crowd||hardy, thomas;his masters voice||garrett, randall;madame bovary||flaubert, gustave;romeo and juliet||shakespeare, william;sanctuary||wharton, edith;the awakening||bordeaux, henry;the heart of a dog||terhune, albert payson;the secret adversary||christie, agatha;the unpleasantness at the bellona club||sayers, dorothy l. (dorothy leigh);treasure island||stevenson, robert louis;twelfth night||shakespeare, william;ulysses||joyce, james;uncle toms cabin||stowe, harriet beecher",3.0;5.0;4.0;4.0;3.0;5.0;4.0;3.0;3.0;4.0;3.0;3.0;4.0;4.0;4.0;4.0;4.0
422887,9,10523;65282;2814;158;1122;1112;7517;60580;1184,"alcestis||euripides;double identity||farrell, henry;dubliners||joyce, james;emma||austen, jane;hamlet||shakespeare, william;romeo and juliet||shakespeare, william;sanctuary||wharton, edith;the big blue soldier||hill, grace livingston;the count of monte cristo||dumas, alexandre",5.0;3.0;2.0;2.0;3.0;2.0;4.0;2.0;3.0
422917,12,1113;7469;75781;158;1400;219;2500;28054;155;16381;209;599,"a midsummer nights dream||shakespeare, william;daniel deronda||eliot, george;east of eden||glenn, isa;emma||austen, jane;great expectations||dickens, charles;heart of darkness||conrad, joseph;siddhartha||hesse, hermann;the brothers karamazov||dostoyevsky, fyodor;the moonstone||collins, wilkie;the summons||mason, a. e. w. (alfred edward woodley);the turn of the screw||james, henry;vanity fair||thackeray, william makepeace",5.0;5.0;5.0;5.0;5.0;4.0;5.0;3.0;5.0;5.0;5.0;4.333333333333333
422949,10,158;1122;1120;7700;9685;1118;2571;64317;61077;65839,"emma||austen, jane;hamlet||shakespeare, william;julius caesar||shakespeare, william;lysistrata||aristophanes;moll flanders||defoe, daniel;much ado about nothing||shakespeare, william;peace||aristophanes;the great gatsby||fitzgerald, f. scott (francis scott);the king of elflands daughter||dunsany;the stranger||dickson, gordon r.",5.0;4.0;3.5;4.0;4.0;5.0;4.0;2.0;4.0;5.0
422962,9,1113;98;158;2587;73308;2500;155;66057;599,"a midsummer nights dream||shakespeare, william;a tale of two cities||dickens, charles;emma||austen, jane;life is a dream||calderã³n de la barca, pedro;love||von arnim, elizabeth;siddhartha||hesse, hermann;the moonstone||collins, wilkie;the tale of genji||murasaki shikibu;vanity fair||thackeray, william makepeace",2.0;4.0;5.0;2.0;4.0;5.0;4.5;4.0;5.0
422978,12,98;2554;38251;1342;1753;49035;67138;66057;70361;120;599;74458,"a tale of two cities||dickens, charles;crime and punishment||dostoyevsky, fyodor;oscar wilde||thorne, guy;pride and prejudice||austen, jane;swan song||chekhov, anton pavlovich;the changeling||besant, walter;the sun also rises||hemingway, ernest;the tale of genji||murasaki shikibu;the terror||coppel, alfred;treasure island||stevenson, robert louis;vanity fair||thackeray, william makepeace;victoria||hamsun, knut",5.0;5.0;5.0;3.0;5.0;5.0;5.0;5.0;4.0;5.0;4.0;5.0
422998,10,345;2726;8387;1117;51713;2610;1155;67138;74458;9182,"dracula||stoker, bram;eight cousins||alcott, louisa may;hunger||hamsun, knut;king henry iv part 2||shakespeare, william;metamorphosis||de vet, charles v.;notredame de paris||hugo, victor;the secret adversary||christie, agatha;the sun also rises||hemingway, ernest;victoria||hamsun, knut;villette||brontã«, charlotte",4.0;4.0;4.0;5.0;3.0;3.0;4.0;4.0;3.0;5.0
423007,11,1399;158;8409;2413;105;1342;155;70361;1123;599;768,"anna karenina||tolstoy, leo;emma||austen, jane;loveletters between a nobleman and his sister||behn, aphra;madame bovary||flaubert, gustave;persuasion||austen, jane;pride and prejudice||austen, jane;the moonstone||collins, wilkie;the terror||coppel, alfred;twelfth night||shakespeare, william;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",5.0;5.0;2.0;4.0;5.0;4.0;5.0;3.0;3.0;3.333333333333333;5.0
423011,10,1113;1121;4081;26298;67138;66057;583;78502;599;768,"a midsummer nights dream||shakespeare, william;as you like it||shakespeare, william;the alchemist||jonson, ben;the metamorphosis||kafka, franz;the sun also rises||hemingway, ernest;the tale of genji||murasaki shikibu;the woman in white||collins, wilkie;toxin||ouida;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",3.0;4.0;3.0;3.0;4.0;4.0;5.0;5.0;4.333333333333333;5.0
423049,8,1113;8387;1120;1600;155;599;9182;768,"a midsummer nights dream||shakespeare, william;hunger||hamsun, knut;julius caesar||shakespeare, william;symposium||plato;the moonstone||collins, wilkie;vanity fair||thackeray, william makepeace;villette||brontã«, charlotte;wuthering heights||brontã«, emily",4.0;4.0;5.0;4.0;5.0;5.0;3.0;4.0
423061,10,146;61760;2554;158;1120;7700;2571;5086;66057;209,"a little princess||burnett, frances hodgson;charles dickens||chesterton, g. k. (gilbert keith);crime and punishment||dostoyevsky, fyodor;emma||austen, jane;julius caesar||shakespeare, william;lysistrata||aristophanes;peace||aristophanes;rainbows end||beach, rex;the tale of genji||murasaki shikibu;the turn of the screw||james, henry",3.0;5.0;5.0;4.0;5.0;5.0;5.0;4.0;4.0;4.0
423072,8,70875;1400;9687;161;1603;15766;66057;36,"arrowsmith||lewis, sinclair;great expectations||dickens, charles;robinson crusoe||defoe, daniel;sense and sensibility||austen, jane;the blue flower||van dyke, henry;the claverings||trollope, anthony;the tale of genji||murasaki shikibu;the war of the worlds||wells, h. g. (herbert george)",3.0;1.0;3.0;4.0;3.0;5.0;3.0;3.0
423073,9,1113;10523;158;7700;242;1127;2571;66057;209,"a midsummer nights dream||shakespeare, william;alcestis||euripides;emma||austen, jane;lysistrata||aristophanes;my ntonia||cather, willa;othello||shakespeare, william;peace||aristophanes;the tale of genji||murasaki shikibu;the turn of the screw||james, henry",5.0;4.0;4.0;4.0;5.0;4.0;4.0;5.0;4.0
423076,8,1113;98;12683;158;6542;73144;1118;209,"a midsummer nights dream||shakespeare, william;a tale of two cities||dickens, charles;christine||von arnim, elizabeth;emma||austen, jane;frankenstein||shelley, mary wollstonecraft;lady chatterleys lover||lawrence, d. h. (david herbert);much ado about nothing||shakespeare, william;the turn of the screw||james, henry",3.0;3.0;3.0;3.0;3.0;4.0;4.0;4.0
423080,8,10523;1399;1117;7700;2571;105;696;1107,"alcestis||euripides;anna karenina||tolstoy, leo;king henry iv part 2||shakespeare, william;lysistrata||aristophanes;peace||aristophanes;persuasion||austen, jane;the castle of otranto||walpole, horace;the taming of the shrew||shakespeare, william",4.0;5.0;5.0;3.0;3.0;5.0;5.0;3.0
423086,9,1626;10523;1120;22030;71865;29908;1659;64317;1107,"after dark||collins, wilkie;alcestis||euripides;julius caesar||shakespeare, william;memoirs||leland, charles godfrey;mrs dalloway||woolf, virginia;the adventurer||kornbluth, c. m. (cyril m.);the girl with the golden eyes||balzac, honorã© de;the great gatsby||fitzgerald, f. scott (francis scott);the taming of the shrew||shakespeare, william",3.0;3.0;2.0;5.0;4.0;4.0;4.0;5.0;2.0
423117,9,4217;2554;7469;158;23077;28054;696;65568;55006,"a portrait of the artist as a young man||joyce, james;crime and punishment||dostoyevsky, fyodor;daniel deronda||eliot, george;emma||austen, jane;jane eyre||brontã«, charlotte;the brothers karamazov||dostoyevsky, fyodor;the castle of otranto||walpole, horace;the runaway bunny||smith, laura rountree;the sundial||white, fred m. (fred merrick)",2.0;5.0;4.0;3.0;4.0;4.0;4.0;4.0;2.0
423127,10,1113;98;26905;32730;155;174;66057;46119;599;768,"a midsummer nights dream||shakespeare, william;a tale of two cities||dickens, charles;northern lights||parker, gilbert;the heart of a woman||orczy, emmuska orczy;the moonstone||collins, wilkie;the picture of dorian gray||wilde, oscar;the tale of genji||murasaki shikibu;the valkyries||benson, e. f. (edward frederic);vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",3.0;4.0;2.0;4.0;5.0;3.0;5.0;3.0;5.0;5.0
423159,13,1113;61760;5658;7700;2571;1753;36710;696;66057;70361;35;599;768,"a midsummer nights dream||shakespeare, william;charles dickens||chesterton, g. k. (gilbert keith);lord jim||conrad, joseph;lysistrata||aristophanes;peace||aristophanes;swan song||chekhov, anton pavlovich;the black opal||prichard, katharine susannah;the castle of otranto||walpole, horace;the tale of genji||murasaki shikibu;the terror||coppel, alfred;the time machine||wells, h. g. (herbert george);vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",5.0;5.0;5.0;4.0;4.0;5.0;5.0;4.0;5.0;5.0;4.0;5.0;5.0
423182,14,75011;48513;23077;1120;135;2413;70440;49035;284;76411;8117;22480;78502;120,"all quiet on the western front||remarque, erich maria;his masters voice||garrett, randall;jane eyre||brontã«, charlotte;julius caesar||shakespeare, william;les misrables||hugo, victor;madame bovary||flaubert, gustave;the awakening||bordeaux, henry;the changeling||besant, walter;the house of mirth||wharton, edith;the last dragon||totheroh, dan;the possessed||dostoyevsky, fyodor;the prussian officer||lawrence, d. h. (david herbert);toxin||ouida;treasure island||stevenson, robert louis",4.0;4.0;5.0;3.0;4.0;4.0;5.0;4.0;5.0;4.0;3.0;4.0;5.0;4.0
423186,17,1113;158;28215;27;514;7700;73527;2571;1112;69514;30062;1155;67138;66057;35;120;31547,"a midsummer nights dream||shakespeare, william;emma||austen, jane;empire||simak, clifford d.;far from the madding crowd||hardy, thomas;little women||alcott, louisa may;lysistrata||aristophanes;messiah||vidal, gore;peace||aristophanes;romeo and juliet||shakespeare, william;the best man||hill, grace livingston;the plague||keller, teddy;the secret adversary||christie, agatha;the sun also rises||hemingway, ernest;the tale of genji||murasaki shikibu;the time machine||wells, h. g. (herbert george);treasure island||stevenson, robert louis;youth||asimov, isaac",4.0;5.0;2.0;4.0;5.0;5.0;4.0;5.0;4.0;4.0;5.0;4.0;3.333333333333333;5.0;5.0;4.0;2.0
423196,9,1113;158;8486;58099;1118;18881;73739;66057;583,"a midsummer nights dream||shakespeare, william;emma||austen, jane;ghost stories of an antiquary||james, m. r. (montague rhodes);mother of pearl||france, anatole;much ado about nothing||shakespeare, william;the idiot||bangs, john kendrick;the river||aiken, ednah;the tale of genji||murasaki shikibu;the woman in white||collins, wilkie",5.0;4.0;4.0;5.0;3.0;5.0;4.0;5.0;4.0
423218,9,10523;1122;2891;1120;28054;65839;209;120;4300,"alcestis||euripides;hamlet||shakespeare, william;howards end||forster, e. m. (edward morgan);julius caesar||shakespeare, william;the brothers karamazov||dostoyevsky, fyodor;the stranger||dickson, gordon r.;the turn of the screw||james, henry;treasure island||stevenson, robert louis;ulysses||joyce, james",5.0;4.0;5.0;4.0;5.0;5.0;4.0;4.0;5.0
423241,11,1113;1399;49400;543;121;105;2852;805;599;9182;26289,"a midsummer nights dream||shakespeare, william;anna karenina||tolstoy, leo;experience||cotton, catherine (catherine m.);main street||lewis, sinclair;northanger abbey||austen, jane;persuasion||austen, jane;the hound of the baskervilles||doyle, arthur conan;this side of paradise||fitzgerald, f. scott (francis scott);vanity fair||thackeray, william makepeace;villette||brontã«, charlotte;walden||thoreau, henry david",3.0;4.0;5.0;5.0;5.0;4.0;2.0;3.0;3.5;5.0;3.0
423273,11,10523;345;135;1118;4081;70440;28054;49035;18881;67138;1123,"alcestis||euripides;dracula||stoker, bram;les misrables||hugo, victor;much ado about nothing||shakespeare, william;the alchemist||jonson, ben;the awakening||bordeaux, henry;the brothers karamazov||dostoyevsky, fyodor;the changeling||besant, walter;the idiot||bangs, john kendrick;the sun also rises||hemingway, ernest;twelfth night||shakespeare, william",5.0;5.0;3.0;4.0;3.0;4.0;5.0;3.0;5.0;4.666666666666667;3.0
423283,10,78723;1122;1118;2276;28948;42;65839;17040;6362;120,"cakes and ale||maugham, w. somerset (william somerset);hamlet||shakespeare, william;much ado about nothing||shakespeare, william;the private memoirs and confessions of a justified sinner||hogg, james;the rainbow||lawrence, d. h. (david herbert);the strange case of dr jekyll and mr hyde||stevenson, robert louis;the stranger||dickson, gordon r.;the survivor||oppenheim, e. phillips (edward phillips);three soldiers||dos passos, john;treasure island||stevenson, robert louis",3.0;3.0;4.0;2.0;4.0;3.0;3.0;4.0;3.0;4.0
423292,16,4217;11;2554;65282;158;1120;1117;51050;105;28054;65298;55006;35;120;1123;768,"a portrait of the artist as a young man||joyce, james;alices adventures in wonderland||carroll, lewis;crime and punishment||dostoyevsky, fyodor;double identity||farrell, henry;emma||austen, jane;julius caesar||shakespeare, william;king henry iv part 2||shakespeare, william;mans best friend||smith, evelyn e.;persuasion||austen, jane;the brothers karamazov||dostoyevsky, fyodor;the gift||sturgis, melvin;the sundial||white, fred m. (fred merrick);the time machine||wells, h. g. (herbert george);treasure island||stevenson, robert louis;twelfth night||shakespeare, william;wuthering heights||brontã«, emily",4.0;3.0;1.0;5.0;5.0;3.0;4.0;5.0;2.0;1.0;4.0;3.0;5.0;2.0;4.0;4.0
423316,9,1113;98;7469;29676;7700;2571;541;120;4300,"a midsummer nights dream||shakespeare, william;a tale of two cities||dickens, charles;daniel deronda||eliot, george;identity||blade, zoã«;lysistrata||aristophanes;peace||aristophanes;the age of innocence||wharton, edith;treasure island||stevenson, robert louis;ulysses||joyce, james",2.0;5.0;4.0;4.0;4.0;2.0;4.0;3.0;3.0
423339,8,146;6542;1533;26298;155;67138;4300;26289,"a little princess||burnett, frances hodgson;frankenstein||shelley, mary wollstonecraft;macbeth||shakespeare, william;the metamorphosis||kafka, franz;the moonstone||collins, wilkie;the sun also rises||hemingway, ernest;ulysses||joyce, james;walden||thoreau, henry david",4.0;3.0;2.0;4.0;3.0;3.0;3.0;3.0
423340,18,65636;1113;158;786;7700;2571;1112;28054;49035;64317;18881;78975;32655;64596;209;4300;2600;2948,"a lost lady||cather, willa;a midsummer nights dream||shakespeare, william;emma||austen, jane;hard times||dickens, charles;lysistrata||aristophanes;peace||aristophanes;romeo and juliet||shakespeare, william;the brothers karamazov||dostoyevsky, fyodor;the changeling||besant, walter;the great gatsby||fitzgerald, f. scott (francis scott);the idiot||bangs, john kendrick;the immoralist||gide, andrã©;the last gentleman||magill, rory;the star beast||knight, damon;the turn of the screw||james, henry;ulysses||joyce, james;war and peace||tolstoy, leo;where angels fear to tread||forster, e. m. (edward morgan)",3.0;4.0;4.0;2.0;4.0;3.0;2.0;2.0;4.0;5.0;4.0;3.0;2.0;4.0;3.0;3.0;3.0;3.0
