user_id,book_titles,authors,num_books_rated,ratings,book_paths,is_aligned,num_missing_files,missing_files
399414,a midsummer nights dream;dracula;hamlet;heart of darkness;pride and prejudice;symposium;the brothers karamazov;the changeling;treasure island,"shakespeare, william;stoker, bram;shakespeare, william;conrad, joseph;austen, jane;plato;dostoyevsky, fyodor;besant, walter;stevenson, robert louis",9,4.0;3.0;3.0;3.0;4.0;3.0;4.0;2.0;5.0,book_texts/1113.txt;book_texts/345.txt;book_texts/1122.txt;book_texts/219.txt;book_texts/1342.txt;book_texts/1600.txt;book_texts/28054.txt;book_texts/49035.txt;book_texts/120.txt,True,0,
399433,a little princess;a midsummer nights dream;a passage to india;daniel deronda;hamlet;madame bovary;northern lights;the brothers karamazov;the idiot;the law and the lady;the picture of dorian gray;the runaway bunny;vanity fair,"burnett, frances hodgson;shakespeare, william;forster, e. m. (edward morgan);eliot, george;shakespeare, william;flaubert, gustave;parker, gilbert;dostoyevsky, fyodor;bangs, john kendrick;collins, wilkie;wilde, oscar;smith, laura rountree;thackeray, william makepeace",13,3.0;2.0;4.0;3.0;4.0;3.0;3.0;3.0;5.0;5.0;5.0;4.0;5.0,book_texts/146.txt;book_texts/1113.txt;book_texts/61221.txt;book_texts/7469.txt;book_texts/1122.txt;book_texts/2413.txt;book_texts/26905.txt;book_texts/28054.txt;book_texts/18881.txt;book_texts/1622.txt;book_texts/174.txt;book_texts/65568.txt;book_texts/599.txt,True,0,
399436,a midsummer nights dream;daniel deronda;emma;the picture of dorian gray;the tale of genji;the trial;twelfth night;vanity fair;wuthering heights,"shakespeare, william;eliot, george;austen, jane;wilde, oscar;murasaki shikibu;kafka, franz;shakespeare, william;thackeray, william makepeace;brontã«, emily",9,3.0;4.0;5.0;1.0;1.0;5.0;3.0;1.5;5.0,book_texts/1113.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/7849.txt;book_texts/1123.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399439,a christmas carol;a midsummer nights dream;lysistrata;peace;the changeling;the tale of genji;vanity fair;wuthering heights,"dickens, charles;shakespeare, william;aristophanes;aristophanes;besant, walter;murasaki shikibu;thackeray, william makepeace;brontã«, emily",8,3.0;5.0;3.0;3.0;5.0;4.0;5.0;3.0,book_texts/9696.txt;book_texts/1113.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/49035.txt;book_texts/66057.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399442,a midsummer nights dream;emma;siddhartha;the hound of the baskervilles;the tale of genji;the terror;the woman in white;vanity fair;wuthering heights,"shakespeare, william;austen, jane;hesse, hermann;doyle, arthur conan;murasaki shikibu;coppel, alfred;collins, wilkie;thackeray, william makepeace;brontã«, emily",9,4.0;4.0;5.0;5.0;4.0;4.0;3.5;4.5;4.0,book_texts/1113.txt;book_texts/158.txt;book_texts/2500.txt;book_texts/2852.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/583.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399466,a midsummer nights dream;a passage to india;a tale of two cities;don quixote;experience;lysistrata;much ado about nothing;peace;the adventures of sherlock holmes;the brothers karamazov;the frogs;the great gatsby;the moonstone;the picture of dorian gray;the river;the secret garden;the strange case of dr jekyll and mr hyde;the tale of genji;the terror;the turn of the screw;the woman in white;vanity fair;villette;wuthering heights,"shakespeare, william;forster, e. m. (edward morgan);dickens, charles;cervantes saavedra, miguel de;cotton, catherine (catherine m.);aristophanes;shakespeare, william;aristophanes;doyle, arthur conan;dostoyevsky, fyodor;aristophanes;fitzgerald, f. scott (francis scott);collins, wilkie;wilde, oscar;aiken, ednah;burnett, frances hodgson;stevenson, robert louis;murasaki shikibu;coppel, alfred;james, henry;collins, wilkie;thackeray, william makepeace;brontã«, charlotte;brontã«, emily",24,5.0;5.0;4.333333333333333;5.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;4.0;4.5;4.0;4.0;5.0;3.0;4.5;4.0;5.0;4.5;5.0;5.0;5.0,book_texts/1113.txt;book_texts/61221.txt;book_texts/98.txt;book_texts/996.txt;book_texts/49400.txt;book_texts/7700.txt;book_texts/1118.txt;book_texts/2571.txt;book_texts/1661.txt;book_texts/28054.txt;book_texts/7998.txt;book_texts/64317.txt;book_texts/155.txt;book_texts/174.txt;book_texts/73739.txt;book_texts/113.txt;book_texts/42.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/209.txt;book_texts/583.txt;book_texts/599.txt;book_texts/9182.txt;book_texts/768.txt,True,0,
399469,a midsummer nights dream;emma;the adventures of sherlock holmes;the brothers karamazov;the count of monte cristo;the great gatsby;the stranger;the tale of genji;the terror;treasure island;ulysses;wuthering heights,"shakespeare, william;austen, jane;doyle, arthur conan;dostoyevsky, fyodor;dumas, alexandre;fitzgerald, f. scott (francis scott);dickson, gordon r.;murasaki shikibu;coppel, alfred;stevenson, robert louis;joyce, james;brontã«, emily",12,5.0;5.0;3.0;3.0;5.0;5.0;3.0;4.5;4.0;4.0;2.0;4.0,book_texts/1113.txt;book_texts/158.txt;book_texts/1661.txt;book_texts/28054.txt;book_texts/1184.txt;book_texts/64317.txt;book_texts/65839.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/120.txt;book_texts/4300.txt;book_texts/768.txt,True,0,
399470,empire;julius caesar;mobydick or the whale;sanctuary;the adventurer;the awakening;the brothers karamazov;twelfth night,"simak, clifford d.;shakespeare, william;melville, herman;wharton, edith;kornbluth, c. m. (cyril m.);bordeaux, henry;dostoyevsky, fyodor;shakespeare, william",8,5.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0,book_texts/28215.txt;book_texts/1120.txt;book_texts/15.txt;book_texts/7517.txt;book_texts/29908.txt;book_texts/70440.txt;book_texts/28054.txt;book_texts/1123.txt,True,0,
399475,emma;lord jim;the brothers karamazov;the jungle book;the return of the native;the turn of the screw;treasure island;twelfth night,"austen, jane;conrad, joseph;dostoyevsky, fyodor;kipling, rudyard;hardy, thomas;james, henry;stevenson, robert louis;shakespeare, william",8,4.0;3.0;4.0;2.0;4.0;4.0;3.0;3.0,book_texts/158.txt;book_texts/5658.txt;book_texts/28054.txt;book_texts/236.txt;book_texts/122.txt;book_texts/209.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
399492,a midsummer nights dream;alcestis;anna karenina;ghosts;persuasion;the brothers karamazov;the tale of genji;the turn of the screw,"shakespeare, william;euripides;tolstoy, leo;ibsen, henrik;austen, jane;dostoyevsky, fyodor;murasaki shikibu;james, henry",8,5.0;4.0;3.0;4.0;3.0;4.0;3.0;4.0,book_texts/1113.txt;book_texts/10523.txt;book_texts/1399.txt;book_texts/8121.txt;book_texts/105.txt;book_texts/28054.txt;book_texts/66057.txt;book_texts/209.txt,True,0,
399615,aspects of the novel;crime and punishment;emma;julius caesar;lysistrata;peace;the brothers karamazov;the private memoirs and confessions of a justified sinner;three soldiers;youth,"forster, e. m. (edward morgan);dostoyevsky, fyodor;austen, jane;shakespeare, william;aristophanes;aristophanes;dostoyevsky, fyodor;hogg, james;dos passos, john;asimov, isaac",10,5.0;5.0;5.0;5.0;3.0;5.0;4.5;5.0;4.0;3.0,book_texts/70492.txt;book_texts/2554.txt;book_texts/158.txt;book_texts/1120.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/28054.txt;book_texts/2276.txt;book_texts/6362.txt;book_texts/31547.txt,True,0,
399617,emma;julius caesar;persuasion;the age of innocence;the brothers karamazov;the count of monte cristo;the heart of a woman;the stranger;the sword of welleran and other stories;twelfth night;vanity fair;wuthering heights,"austen, jane;shakespeare, william;austen, jane;wharton, edith;dostoyevsky, fyodor;dumas, alexandre;orczy, emmuska orczy;dickson, gordon r.;dunsany;shakespeare, william;thackeray, william makepeace;brontã«, emily",12,5.0;3.0;2.0;1.0;3.5;3.0;3.0;5.0;3.0;2.0;1.0;5.0,book_texts/158.txt;book_texts/1120.txt;book_texts/105.txt;book_texts/541.txt;book_texts/28054.txt;book_texts/1184.txt;book_texts/32730.txt;book_texts/65839.txt;book_texts/10806.txt;book_texts/1123.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399618,alices adventures in wonderland;crime and punishment;empire;lysistrata;peace;persuasion;sanctuary;the brothers karamazov;the idiot;the stranger;the tale of genji;treasure island;twelfth night;ulysses;wuthering heights,"carroll, lewis;dostoyevsky, fyodor;simak, clifford d.;aristophanes;aristophanes;austen, jane;wharton, edith;dostoyevsky, fyodor;bangs, john kendrick;dickson, gordon r.;murasaki shikibu;stevenson, robert louis;shakespeare, william;joyce, james;brontã«, emily",15,4.0;4.0;4.0;2.0;2.0;4.0;2.0;5.0;1.0;5.0;2.0;5.0;3.0;4.0;4.0,book_texts/11.txt;book_texts/2554.txt;book_texts/28215.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/105.txt;book_texts/7517.txt;book_texts/28054.txt;book_texts/18881.txt;book_texts/65839.txt;book_texts/66057.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/4300.txt;book_texts/768.txt,True,0,
399626,howards end;hunger;madame bovary;metamorphosis;much ado about nothing;othello;the adventures of sherlock holmes;the great gatsby;the spoils of poynton;the sun also rises;the woman in white;victoria;villette,"forster, e. m. (edward morgan);hamsun, knut;flaubert, gustave;de vet, charles v.;shakespeare, william;shakespeare, william;doyle, arthur conan;fitzgerald, f. scott (francis scott);james, henry;hemingway, ernest;collins, wilkie;hamsun, knut;brontã«, charlotte",13,2.0;3.0;4.0;3.0;3.0;3.0;3.0;2.0;3.0;3.0;2.0;3.0;3.0,book_texts/2891.txt;book_texts/8387.txt;book_texts/2413.txt;book_texts/51713.txt;book_texts/1118.txt;book_texts/1127.txt;book_texts/1661.txt;book_texts/64317.txt;book_texts/33325.txt;book_texts/67138.txt;book_texts/583.txt;book_texts/74458.txt;book_texts/9182.txt,True,0,
399634,alcestis;david copperfield;east of eden;emma;julius caesar;madame bovary;maid of the mist;metamorphosis;oliver twist;persuasion;the moonstone;the picture of dorian gray;the tale of genji;the turn of the screw;the valkyries;uncle toms cabin;vanity fair,"euripides;dickens, charles;glenn, isa;austen, jane;shakespeare, william;flaubert, gustave;oxenham, john;de vet, charles v.;dickens, charles;austen, jane;collins, wilkie;wilde, oscar;murasaki shikibu;james, henry;benson, e. f. (edward frederic);stowe, harriet beecher;thackeray, william makepeace",17,4.0;3.0;4.0;5.0;4.0;4.0;4.0;5.0;3.0;3.0;4.0;4.0;5.0;5.0;3.0;4.0;5.0,book_texts/10523.txt;book_texts/766.txt;book_texts/75781.txt;book_texts/158.txt;book_texts/1120.txt;book_texts/2413.txt;book_texts/37954.txt;book_texts/51713.txt;book_texts/730.txt;book_texts/105.txt;book_texts/155.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/46119.txt;book_texts/203.txt;book_texts/599.txt,True,0,
399642,a midsummer nights dream;emma;lysistrata;peace;the picture of dorian gray;the river;the tale of genji;the terror;vanity fair;wuthering heights,"shakespeare, william;austen, jane;aristophanes;aristophanes;wilde, oscar;aiken, ednah;murasaki shikibu;coppel, alfred;thackeray, william makepeace;brontã«, emily",10,5.0;5.0;5.0;3.0;5.0;5.0;4.0;3.0;4.333333333333333;4.5,book_texts/1113.txt;book_texts/158.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/174.txt;book_texts/73739.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399673,giants in the earth;identity;lysistrata;peace;the best man;the bridge of san luis rey;the castle of otranto;the stranger;ulysses,"rã¸lvaag, o. e. (ole edvart);blade, zoã«;aristophanes;aristophanes;hill, grace livingston;wilder, thornton;walpole, horace;dickson, gordon r.;joyce, james",9,3.0;5.0;5.0;3.0;5.0;4.0;3.0;5.0;4.0,book_texts/75491.txt;book_texts/29676.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/69514.txt;book_texts/69768.txt;book_texts/696.txt;book_texts/65839.txt;book_texts/4300.txt,True,0,
399681,a tale of two cities;daniel deronda;lysistrata;much ado about nothing;peace;the brothers karamazov;the tale of genji;the time machine,"dickens, charles;eliot, george;aristophanes;shakespeare, william;aristophanes;dostoyevsky, fyodor;murasaki shikibu;wells, h. g. (herbert george)",8,4.0;5.0;4.0;5.0;5.0;5.0;5.0;4.0,book_texts/98.txt;book_texts/7469.txt;book_texts/7700.txt;book_texts/1118.txt;book_texts/2571.txt;book_texts/28054.txt;book_texts/66057.txt;book_texts/35.txt,True,0,
399711,cousin pons;don quixote;emma;madame bovary;sense and sensibility;the brothers karamazov;the castle of otranto;treasure island,"balzac, honorã© de;cervantes saavedra, miguel de;austen, jane;flaubert, gustave;austen, jane;dostoyevsky, fyodor;walpole, horace;stevenson, robert louis",8,3.0;4.0;4.0;3.0;3.0;3.5;3.0;4.0,book_texts/1856.txt;book_texts/996.txt;book_texts/158.txt;book_texts/2413.txt;book_texts/161.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/120.txt,True,0,
399746,after dark;david copperfield;forever;lysistrata;othello;peace;persuasion;short stories;the adventures of sherlock holmes;the brothers karamazov;the changeling;the count of monte cristo;the tempest;the winters tale;wuthering heights,"collins, wilkie;dickens, charles;sheckley, robert;aristophanes;shakespeare, william;aristophanes;austen, jane;dostoyevsky, fyodor;doyle, arthur conan;dostoyevsky, fyodor;besant, walter;dumas, alexandre;shakespeare, william;shakespeare, william;brontã«, emily",15,5.0;5.0;4.0;4.0;3.0;5.0;5.0;3.0;5.0;5.0;5.0;5.0;2.0;5.0;5.0,book_texts/1626.txt;book_texts/766.txt;book_texts/29487.txt;book_texts/7700.txt;book_texts/1127.txt;book_texts/2571.txt;book_texts/105.txt;book_texts/40745.txt;book_texts/1661.txt;book_texts/28054.txt;book_texts/49035.txt;book_texts/1184.txt;book_texts/1135.txt;book_texts/1134.txt;book_texts/768.txt,True,0,
399754,a little princess;a study in scarlet;anna karenina;anthem;daniel deronda;maxims and reflections;siddhartha;the prussian officer;the school for scandal;treasure island;twelfth night,"burnett, frances hodgson;doyle, arthur conan;tolstoy, leo;rand, ayn;eliot, george;goethe, johann wolfgang von;hesse, hermann;lawrence, d. h. (david herbert);sheridan, richard brinsley;stevenson, robert louis;shakespeare, william",11,4.0;3.0;1.0;3.0;4.0;4.0;3.0;3.0;2.0;3.0;3.0,book_texts/146.txt;book_texts/244.txt;book_texts/1399.txt;book_texts/1249.txt;book_texts/7469.txt;book_texts/33670.txt;book_texts/2500.txt;book_texts/22480.txt;book_texts/1929.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
399772,a midsummer nights dream;conjure wife;don quixote;king lear;mobydick or the whale;the brothers karamazov;the secret city;the turn of the screw,"shakespeare, william;leiber, fritz;cervantes saavedra, miguel de;shakespeare, william;melville, herman;dostoyevsky, fyodor;walpole, hugh;james, henry",8,4.0;4.0;4.0;3.0;3.0;5.0;4.0;4.0,book_texts/1113.txt;book_texts/70288.txt;book_texts/996.txt;book_texts/1128.txt;book_texts/15.txt;book_texts/28054.txt;book_texts/12349.txt;book_texts/209.txt,True,0,
399791,a midsummer nights dream;a pail of air;all the sad young men;great expectations;oscar wilde;pride and prejudice;the brothers karamazov;the idiot;the moonstone;the turn of the screw,"shakespeare, william;leiber, fritz;fitzgerald, f. scott (francis scott);dickens, charles;thorne, guy;austen, jane;dostoyevsky, fyodor;bangs, john kendrick;collins, wilkie;james, henry",10,5.0;5.0;3.0;5.0;5.0;3.0;5.0;5.0;3.0;5.0,book_texts/1113.txt;book_texts/51461.txt;book_texts/68229.txt;book_texts/1400.txt;book_texts/38251.txt;book_texts/1342.txt;book_texts/28054.txt;book_texts/18881.txt;book_texts/155.txt;book_texts/209.txt,True,0,
399817,a midsummer nights dream;great expectations;main street;oscar wilde;the blue flower;the idiot;the terror;wuthering heights,"shakespeare, william;dickens, charles;lewis, sinclair;thorne, guy;van dyke, henry;bangs, john kendrick;coppel, alfred;brontã«, emily",8,5.0;4.0;4.0;5.0;4.0;4.0;5.0;5.0,book_texts/1113.txt;book_texts/1400.txt;book_texts/543.txt;book_texts/38251.txt;book_texts/1603.txt;book_texts/18881.txt;book_texts/70361.txt;book_texts/768.txt,True,0,
399830,a midsummer nights dream;a tale of two cities;anna karenina;emma;ghosts;robin hood;the adventures of sherlock holmes;the castle of otranto;the moonstone;the picture of dorian gray;the tale of genji;the terror;tim;villette;wuthering heights,"shakespeare, william;dickens, charles;tolstoy, leo;austen, jane;ibsen, henrik;creswick, paul;doyle, arthur conan;walpole, horace;collins, wilkie;wilde, oscar;murasaki shikibu;coppel, alfred;sturgis, howard overing;brontã«, charlotte;brontã«, emily",15,5.0;3.0;5.0;4.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,book_texts/1113.txt;book_texts/98.txt;book_texts/1399.txt;book_texts/158.txt;book_texts/8121.txt;book_texts/28700.txt;book_texts/1661.txt;book_texts/696.txt;book_texts/155.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/77847.txt;book_texts/9182.txt;book_texts/768.txt,True,0,
399835,a midsummer nights dream;anna karenina;east of eden;emma;persuasion;swan song;the moonstone;the tale of genji;the terror;vanity fair;wuthering heights,"shakespeare, william;tolstoy, leo;glenn, isa;austen, jane;austen, jane;chekhov, anton pavlovich;collins, wilkie;murasaki shikibu;coppel, alfred;thackeray, william makepeace;brontã«, emily",11,5.0;3.0;5.0;3.0;2.0;4.0;5.0;5.0;3.0;4.666666666666667;5.0,book_texts/1113.txt;book_texts/1399.txt;book_texts/75781.txt;book_texts/158.txt;book_texts/105.txt;book_texts/1753.txt;book_texts/155.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/768.txt,True,0,
399838,a tale of two cities;anna karenina;grimms fairy tales;the brothers karamazov;the lamplighter;the terror;the winters tale;wuthering heights,"dickens, charles;tolstoy, leo;grimm, jacob;dostoyevsky, fyodor;cummins, maria s. (maria susanna);coppel, alfred;shakespeare, william;brontã«, emily",8,4.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0,book_texts/98.txt;book_texts/1399.txt;book_texts/2591.txt;book_texts/28054.txt;book_texts/31869.txt;book_texts/70361.txt;book_texts/1134.txt;book_texts/768.txt,True,0,
399859,a midsummer nights dream;anna karenina;charles dickens;great expectations;siddhartha;the changeling;the heart of a woman;the moonstone;the river;the tale of genji;the terror;the valkyries;twelfth night;wuthering heights,"shakespeare, william;tolstoy, leo;chesterton, g. k. (gilbert keith);dickens, charles;hesse, hermann;besant, walter;orczy, emmuska orczy;collins, wilkie;aiken, ednah;murasaki shikibu;coppel, alfred;benson, e. f. (edward frederic);shakespeare, william;brontã«, emily",14,5.0;3.0;3.0;3.0;4.5;4.0;3.0;4.0;5.0;2.0;5.0;3.0;5.0;3.5,book_texts/1113.txt;book_texts/1399.txt;book_texts/61760.txt;book_texts/1400.txt;book_texts/2500.txt;book_texts/49035.txt;book_texts/32730.txt;book_texts/155.txt;book_texts/73739.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/46119.txt;book_texts/1123.txt;book_texts/768.txt,True,0,
